Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
6789115;11606490;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1278
6789115;11606491;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1535
6718235;11606492;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1280
6718235;11606493;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1190
6698542;11606494;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1180
6698542;11606495;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;4;12500
6740659;11606496;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
6688710;11606497;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1333
6688710;11606498;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1500
6718236;11606499;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;2166
6718236;11606500;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;192
6740660;11606501;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1250
6740660;11606502;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1450
6622022;11606509;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1614
6622022;11606510;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1021
6622022;11606511;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1610
6685869;11606512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1350
6685869;11606513;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1130
6688711;11606514;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1099
6688711;11606515;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1152
6681622;11606516;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1140
6681622;11606517;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1320
6768817;11606518;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;11;12100
6768817;11606519;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1905
6718245;11606730;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1270
6718245;11606731;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1758
6660484;11606734;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2400
6772107;11606737;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1650
6770481;11606738;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;104
6868706;11606739;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1165
6868706;11606740;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;55;250
6870240;11606741;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1410
6870240;11606742;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;11900
6861564;11606747;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;2060
6861564;11606748;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1500
6847065;11606752;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1845
6847065;11606753;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1735
6867017;11606754;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;25;950
6867017;11606755;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1430
6712345;11606756;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1500
6813951;11606757;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1545
6772206;11606762;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;0;11450
6867018;11606770;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1125
6867018;11606771;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6842491;11606775;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;25;1160
6862126;11606779;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1380
6862126;11606780;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1561
6847199;11606781;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1590
6847199;11606782;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1350
6867019;11606783;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6867019;11606784;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6681805;11606785;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1505
6681805;11606786;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1649
6681805;11606787;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1380
6768714;11606788;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;930
6768714;11606789;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1210
6788997;11606794;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1225
6788997;11606795;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1580
6783736;11606796;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1547
6783736;11606797;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1100
6861737;11606798;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;12;7200
6861737;11606799;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;7;12300
6740567;11607010;1;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;5;120
6740567;11607011;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1371
6770486;11607012;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6770486;11607013;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1473
6694809;11607020;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6694809;11607021;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6695783;11607022;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1356
6695783;11607023;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
6688747;11607024;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1170
6688747;11607025;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1365
6768716;11607030;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1546
6768716;11607031;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1102
6740568;11607032;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6740568;11607033;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6768717;11607034;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;21;11300
6768717;11607035;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1355
6761217;11607036;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;990
6810542;11607041;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1152
6810542;11607042;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6870261;11607045;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;962
6870261;11607046;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1295
6836844;11607047;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;246
6836844;11607048;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1391
6688751;11607049;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;6;97
6688751;11607050;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;3;382
6695834;11607051;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1416
6650843;11607052;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1910
6585142;11607055;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1631
6890993;11607056;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1415
6844372;11607057;1;40;traktori;-1;Ei arvoa;-1;Ei arvoa;2;441
6870316;11607076;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1155
6870316;11607077;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1475
6868714;11607078;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;1;1875
6868714;11607079;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1390
6806234;11607294;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6761141;11607295;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1660
6761141;11607296;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1555
6861733;11607297;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1605
6861733;11607298;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;6;12350
6789006;11607301;1;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;;
6789006;11607302;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;989
6789006;11607303;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1410
6806263;11607304;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;11;9700
6806263;11607305;2;40;traktori;2;varsinainen perävaunu;-1;Ei arvoa;1;6540
6793913;11607307;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;5;11850
6793913;11607308;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1780
6660450;11607309;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1526
6660450;11607310;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;2010
6716256;11607311;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1546
6716256;11607312;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;10;11900
6761077;11607323;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1290
6761077;11607324;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;8550
6768735;11607327;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6768735;11607328;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;13;1760
6768735;11607329;3;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6861623;11607331;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1230
6861623;11607332;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1610
6716257;11607333;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6716257;11607334;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
6770493;11607340;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6770493;11607341;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6688785;11607350;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;2300
6688785;11607351;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1371
6718157;11607352;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1585
6718157;11607353;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1182
6768635;11607354;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;2075
6768635;11607355;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;5;207
6761228;11607356;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1505
6761228;11607357;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1780
6705066;11607358;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1055
6806115;11607572;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1500
6806115;11607573;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;28;850
6650610;11607574;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;2000
6650610;11607575;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;1;2845
6692888;11607591;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1625
6692888;11607592;2;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;0;99
6738382;11607593;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1573
6738382;11607594;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;5;9200
6744559;11607599;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;5;1652
6744559;11607600;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;196
6664826;11607602;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1220
6695579;11607603;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1325
6716264;11607604;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6716264;11607605;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1505
6664827;11607610;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;955
6664827;11607611;2;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;5;8800
6695580;11607613;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1370
6695580;11607614;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1845
6695581;11607615;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1594
6695581;11607616;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1370
6695581;11607617;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1195
6695818;11607622;1;40;traktori;-1;Ei arvoa;-1;Ei arvoa;9;5100
6695818;11607623;2;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;0;124
6769330;11607624;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1475
6769330;11607625;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1215
6718168;11607632;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;870
6718168;11607633;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1360
6761102;11607634;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;16900
6761102;11607635;2;32;kuorma-auto;1;puoliperävaunu;-1;Ei arvoa;1;9900
6761102;11607636;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1435
6761102;11607637;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1598
6712409;11607638;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6661020;11607640;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1931
6661020;11607641;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;9;12450
6688807;11607852;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1361
6688807;11607853;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;6;12350
6716278;11607858;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6716278;11607859;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1390
6761165;11607860;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;23;1510
6761165;11607861;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1105
6718169;11607862;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1055
6718169;11607863;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;81
6789030;11607864;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1538
6789030;11607865;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;6;85
6539808;11607868;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1475
6539808;11607869;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1152
6789032;11607870;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1370
6789032;11607871;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1140
6789032;11607872;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1375
6768650;11607873;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;5;3390
6768650;11607874;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1010
6681890;11607877;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1315
6744615;11607878;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1543
6744615;11607879;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;970
6660423;11607880;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1162
6660423;11607881;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1573
6793926;11607889;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1790
6793926;11607890;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;2;1571
6712261;11607891;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;26;1250
6712261;11607892;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1505
6735924;11607893;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;16;2190
6735924;11607894;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1375
6768652;11607897;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1297
6768652;11607898;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;8;8700
6688808;11607899;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;21;1650
6688808;11607900;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1164
6784028;11607901;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;2080
6784028;11607902;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1410
6761158;11607903;1;31;pakettiauto;3;kevytperävaunu;-1;Ei arvoa;3;2006
6761158;11607904;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6772191;11607905;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;1927
6772191;11607906;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1290
6735923;11607907;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1376
6735923;11607908;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;16;1750
6664708;11607909;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1654
6768653;11607910;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1055
6768653;11607911;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6789034;11607912;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;950
6789034;11607913;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1050
6768668;11607919;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1435
6761213;11607920;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1165
6735967;11608134;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1390
6721657;11608149;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1615
6721657;11608150;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1475
6688826;11608151;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;349
6688826;11608152;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1670
6810578;11608155;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1268
6810578;11608156;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1163
6783820;11608157;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1140
6783820;11608158;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1350
6783820;11608159;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;18;1645
6735971;11608160;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1235
6735971;11608161;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6735971;11608162;3;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6793934;11608181;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;6;9950
6742157;11608182;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1235
6742157;11608183;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1615
6744594;11608189;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1870
6744594;11608190;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1280
6742158;11608191;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2995
6716177;11608192;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1469
6716177;11608193;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6813778;11608200;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1250
6736097;11608201;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1460
6664812;11608413;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1166
6681793;11608414;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;6;3108
6681793;11608415;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6612813;11608418;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;989
6575662;11608419;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1630
6495487;11608420;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1345
6495487;11608421;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1645
6810463;11608422;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;14;280
6810463;11608423;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1240
6810463;11608424;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1880
6682005;11608425;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1000
6682005;11608426;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1645
6740505;11608428;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1480
6685908;11608429;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1371
6685908;11608430;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1385
6685909;11608431;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1560
6685909;11608432;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1285
6688846;11608433;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6688846;11608434;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6783812;11608435;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6783812;11608436;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1050
6783812;11608437;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1300
6806155;11608438;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1290
6806155;11608439;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;9;1730
6791076;11608440;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1167
6791076;11608441;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;1;104
6740506;11608442;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1555
6740506;11608443;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1045
6813788;11608444;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1060
6813788;11608445;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;23;1380
6768573;11608446;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;15;230
6768573;11608447;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6813789;11608448;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1155
6813789;11608449;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6768574;11608450;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1565
6768574;11608451;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1675
6768575;11608454;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1070
6768575;11608455;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6768576;11608456;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6768576;11608457;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1525
6770526;11608458;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1505
6770526;11608459;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1430
6770527;11608460;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1410
6770527;11608461;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6810469;11608462;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1095
6810469;11608463;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6810470;11608466;1;20;kevytmoottoripyörä(<125cc);-1;Ei arvoa;-1;Ei arvoa;5;99
6686015;11608467;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6686015;11608468;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;;
6842422;11608471;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6902438;11608472;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1595
6761382;11608473;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;92
6761382;11608474;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;97
6783892;11608475;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1055
6903561;11608478;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1640
6903561;11608479;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1197
6861724;11608480;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
6861724;11608481;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1541
6904800;11608694;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
6819521;11608695;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1505
6650749;11608699;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1725
6899786;11608700;1;30;henkilöauto;3;kevytperävaunu;-1;Ei arvoa;7;2035
6919815;11608701;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1095
6919815;11608702;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
6866960;11608703;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;24;60
6866960;11608704;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;12150
6920157;11608705;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
