,id,year,month,day_of_week,x,y,vehicle_mass,region,road_type,Seriousness
938,9956106,2021,1,Maanantai,396651.0,6678698.0,1915.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
939,9956108,2021,1,Keskiviikko,385806.0,6675313.0,1320.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
940,9956108,2021,1,Keskiviikko,385806.0,6675313.0,1410.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
941,9956109,2021,1,Keskiviikko,386147.0,6676219.0,2130.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
942,9956109,2021,1,Keskiviikko,386147.0,6676219.0,5090.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
943,9956110,2021,1,Torstai,384139.0,6674540.0,1313.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
944,9956110,2021,1,Torstai,384139.0,6674540.0,1430.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
945,9956111,2021,1,Lauantai,383051.0,6679813.0,1450.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
946,9956111,2021,1,Lauantai,383051.0,6679813.0,1150.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
947,9956112,2021,1,Lauantai,393261.0,6676473.0,1381.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
948,9956112,2021,1,Lauantai,393261.0,6676473.0,1735.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
949,9956114,2021,1,Sunnuntai,381785.0,6681472.0,2213.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
950,9956115,2021,1,Maanantai,385361.0,6672565.0,1885.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
951,9956115,2021,1,Maanantai,385361.0,6672565.0,14500.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
952,9956116,2021,1,Torstai,383115.0,6679560.0,1778.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
953,9956117,2021,1,Maanantai,391008.0,6674576.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
954,9956117,2021,1,Maanantai,391008.0,6674576.0,1025.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
955,9956119,2021,1,Tiistai,393910.0,6679205.0,2765.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
956,9956119,2021,1,Tiistai,393910.0,6679205.0,1705.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
957,9956120,2021,1,Sunnuntai,251506.0,6740888.0,2025.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
958,9956120,2021,1,Sunnuntai,251506.0,6740888.0,,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
959,9956121,2021,1,Tiistai,224014.0,6963950.0,1285.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
960,9956122,2021,1,Lauantai,537236.0,6727152.0,1305.0,Kaakkois-Suomen ELY,seututie,Ei henkilövahinkoja
961,9956123,2021,1,Tiistai,324554.0,6991322.0,1880.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
962,9956124,2021,1,Tiistai,236159.0,6710976.0,1615.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
963,9956124,2021,1,Tiistai,236159.0,6710976.0,7360.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
964,9956125,2021,1,Tiistai,426366.0,6878084.0,1597.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
965,9956125,2021,1,Tiistai,426366.0,6878084.0,1850.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
966,9956126,2021,1,Keskiviikko,334918.0,6678012.0,1505.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
967,9956126,2021,1,Keskiviikko,334918.0,6678012.0,9100.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
968,9956126,2021,1,Keskiviikko,334918.0,6678012.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
969,9956126,2021,1,Keskiviikko,334918.0,6678012.0,1595.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
970,9956126,2021,1,Keskiviikko,334918.0,6678012.0,,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
971,9956127,2021,1,Tiistai,250004.0,6708393.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
972,9956128,2021,1,Tiistai,296588.0,6824400.0,2160.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
973,9956129,2021,1,Tiistai,436132.0,6902537.0,1367.0,Keski-Suomen ELY,valtatie,Loukkaantumiseen johtanut
974,9956129,2021,1,Tiistai,436132.0,6902537.0,1109.0,Keski-Suomen ELY,valtatie,Loukkaantumiseen johtanut
975,9956130,2021,1,Tiistai,438978.0,6965925.0,1367.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
976,9956131,2021,1,Maanantai,289885.0,6903208.0,1025.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
977,9956132,2021,1,Perjantai,321146.0,6667546.0,1573.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
978,9956132,2021,1,Perjantai,321146.0,6667546.0,1501.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
979,9956133,2021,1,Maanantai,207331.0,6791288.0,14300.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
980,9956134,2021,1,Maanantai,617022.0,6944569.0,1390.0,Pohjois-Savon ELY,valtatie,Loukkaantumiseen johtanut
981,9956135,2021,1,Sunnuntai,436251.0,6955219.0,1272.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
982,9956135,2021,1,Sunnuntai,436251.0,6955219.0,,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
983,9956136,2021,1,Maanantai,302531.0,6763420.0,14660.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
984,9956136,2021,1,Maanantai,302531.0,6763420.0,1650.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
985,9956137,2021,1,Lauantai,433068.0,6940352.0,1430.0,Keski-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
986,9956138,2021,1,Lauantai,466028.0,6731410.0,,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
987,9956139,2021,1,Perjantai,335374.0,6679998.0,1635.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
988,9956139,2021,1,Perjantai,335374.0,6679998.0,2284.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
989,9956140,2021,1,Sunnuntai,229762.0,6872937.0,1249.0,Varsinais-Suomen ELY,seututie,Kuolemaan johtanut
990,9956141,2021,1,Keskiviikko,674068.0,6915742.0,1475.0,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
991,9956141,2021,1,Keskiviikko,674068.0,6915742.0,,Pohjois-Savon ELY,seututie,Ei henkilövahinkoja
992,9956142,2021,1,Tiistai,211928.0,6933038.0,,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
993,9956143,2021,1,Torstai,366424.0,6905619.0,1185.0,Keski-Suomen ELY,yhdystie,Ei henkilövahinkoja
994,9956144,2021,1,Torstai,331658.0,6819253.0,1835.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
995,9956144,2021,1,Torstai,331658.0,6819253.0,2130.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
996,9956145,2021,1,Torstai,469400.0,6847838.0,1551.0,Keski-Suomen ELY,seututie,Ei henkilövahinkoja
997,9956146,2021,1,Keskiviikko,426925.0,6758566.0,1570.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
998,9956146,2021,1,Keskiviikko,426925.0,6758566.0,1480.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
999,9956147,2021,1,Sunnuntai,401486.0,6682833.0,1597.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
1000,9956148,2021,1,Tiistai,266004.0,6962174.0,1855.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1001,9956148,2021,1,Tiistai,266004.0,6962174.0,1605.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1002,9956149,2021,1,Maanantai,247212.0,6785351.0,1165.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1003,9956150,2021,1,Lauantai,354607.0,6686928.0,1875.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
1004,9956151,2021,1,Perjantai,389623.0,6685077.0,17640.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1005,9956151,2021,1,Perjantai,389623.0,6685077.0,,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1006,9956152,2021,1,Lauantai,211888.0,6815843.0,1345.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1007,9956153,2021,1,Lauantai,284247.0,6704725.0,1631.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1008,9956154,2021,1,Sunnuntai,290311.0,6714434.0,1345.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1009,9956155,2021,1,Sunnuntai,222065.0,6831193.0,1280.0,Varsinais-Suomen ELY,valtatie,Loukkaantumiseen johtanut
1010,9956155,2021,1,Sunnuntai,222065.0,6831193.0,1354.0,Varsinais-Suomen ELY,valtatie,Loukkaantumiseen johtanut
1011,9956156,2021,1,Sunnuntai,269083.0,6784298.0,970.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1012,9956156,2021,1,Sunnuntai,269083.0,6784298.0,1917.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1013,9956157,2021,1,Sunnuntai,280830.0,6776460.0,1378.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1014,9956157,2021,1,Sunnuntai,280830.0,6776460.0,760.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1015,9956158,2021,1,Torstai,387000.0,6680399.0,1465.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
1016,9956158,2021,1,Torstai,387000.0,6680399.0,13880.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
1017,9956158,2021,1,Torstai,387000.0,6680399.0,1762.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
1018,9956159,2021,1,Torstai,416615.0,7112616.0,2725.0,Pohjois-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
1019,9956160,2021,1,Keskiviikko,396710.0,6765510.0,1378.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
1020,9956160,2021,1,Keskiviikko,396710.0,6765510.0,12610.0,Uudenmaan ELY,yhdystie,Loukkaantumiseen johtanut
1021,9956161,2021,1,Torstai,428049.0,7213807.0,1542.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
1022,9956161,2021,1,Torstai,428049.0,7213807.0,1810.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
1023,9956161,2021,1,Torstai,428049.0,7213807.0,12208.0,Pohjois-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
1024,9956162,2021,1,Perjantai,215515.0,6912886.0,900.0,Etelä-Pohjanmaan ELY,yhdystie,Ei henkilövahinkoja
1025,9956163,2021,1,Perjantai,349076.0,7089908.0,,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1026,9956163,2021,1,Perjantai,349076.0,7089908.0,1960.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1027,9956164,2021,1,Perjantai,284716.0,6696199.0,1234.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1028,9956164,2021,1,Perjantai,284716.0,6696199.0,,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1029,9956165,2021,1,Lauantai,317177.0,6823569.0,2016.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
1030,9956166,2021,1,Perjantai,247819.0,6799533.0,1505.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1031,9956166,2021,1,Perjantai,247819.0,6799533.0,1263.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1032,9956167,2021,1,Lauantai,275456.0,6782838.0,,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1033,9956168,2021,1,Keskiviikko,423374.0,6683543.0,1445.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1034,9956169,2021,1,Sunnuntai,446608.0,6886648.0,2160.0,Keski-Suomen ELY,valtatie,Ei henkilövahinkoja
1035,9956170,2021,1,Keskiviikko,380223.0,6699560.0,1770.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
1036,9956170,2021,1,Keskiviikko,380223.0,6699560.0,1420.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
1037,9956171,2021,1,Perjantai,317722.0,6829424.0,,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
1038,9956171,2021,1,Perjantai,317722.0,6829424.0,1280.0,Pirkanmaan ELY,valtatie,Ei henkilövahinkoja
1039,9956172,2021,1,Tiistai,241163.0,6716082.0,6680.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
1040,9956172,2021,1,Tiistai,241163.0,6716082.0,1045.0,Varsinais-Suomen ELY,kantatie,Ei henkilövahinkoja
1041,9956173,2021,1,Sunnuntai,604620.0,6982851.0,1465.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
1042,9956174,2021,1,Tiistai,246049.0,6709313.0,1865.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1043,9956174,2021,1,Tiistai,246049.0,6709313.0,1490.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1044,9956174,2021,1,Tiistai,246049.0,6709313.0,1810.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1045,9956174,2021,1,Tiistai,246049.0,6709313.0,1525.0,Varsinais-Suomen ELY,yhdystie,Loukkaantumiseen johtanut
1046,9956175,2021,1,Tiistai,217819.0,6734964.0,14105.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
1047,9956176,2021,1,Sunnuntai,607535.0,6862631.0,1343.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
1048,9956176,2021,1,Sunnuntai,607535.0,6862631.0,1346.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
1049,9956177,2021,1,Tiistai,206014.0,6790004.0,1088.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1050,9956178,2021,1,Tiistai,205148.0,6789863.0,1554.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1051,9956179,2021,1,Keskiviikko,369455.0,6678191.0,1820.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1052,9956179,2021,1,Keskiviikko,369455.0,6678191.0,1770.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1053,9956180,2021,1,Sunnuntai,499110.0,6847575.0,1100.0,Pohjois-Savon ELY,yhdystie,Ei henkilövahinkoja
1054,9956181,2021,1,Torstai,282535.0,6730391.0,13365.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1055,9956182,2021,1,Maanantai,321930.0,6979481.0,,Etelä-Pohjanmaan ELY,seututie,Ei henkilövahinkoja
1056,9956183,2021,1,Maanantai,281780.0,6956414.0,,Etelä-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
1057,9956183,2021,1,Maanantai,281780.0,6956414.0,2090.0,Etelä-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
1058,9956184,2021,1,Tiistai,231995.0,6984427.0,,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1059,9956184,2021,1,Tiistai,231995.0,6984427.0,13800.0,Etelä-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1060,9956185,2021,1,Lauantai,374655.0,6676148.0,1543.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
1061,9956185,2021,1,Lauantai,374655.0,6676148.0,1735.0,Uudenmaan ELY,valtatie,Ei henkilövahinkoja
1062,9956186,2021,1,Torstai,375875.0,6694166.0,1390.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1063,9956187,2021,1,Lauantai,236159.0,6713311.0,2079.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1064,9956188,2021,1,Tiistai,393943.0,6683640.0,1410.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1065,9956188,2021,1,Tiistai,393943.0,6683640.0,2037.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1066,9956188,2021,1,Tiistai,393943.0,6683640.0,,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1067,9956189,2021,1,Tiistai,383572.0,6686498.0,6400.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1068,9956189,2021,1,Tiistai,383572.0,6686498.0,1635.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1069,9956190,2021,1,Tiistai,383553.0,6686482.0,1936.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1070,9956190,2021,1,Tiistai,383553.0,6686482.0,1260.0,Uudenmaan ELY,kantatie,Ei henkilövahinkoja
1071,9956191,2021,1,Tiistai,418513.0,6691756.0,9340.0,Uudenmaan ELY,valtatie,Loukkaantumiseen johtanut
1072,9956192,2021,1,Torstai,219153.0,6821586.0,2585.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1073,9956192,2021,1,Torstai,219153.0,6821586.0,1440.0,Varsinais-Suomen ELY,valtatie,Ei henkilövahinkoja
1074,9956193,2021,1,Sunnuntai,491471.0,6706710.0,1220.0,Kaakkois-Suomen ELY,valtatie,Ei henkilövahinkoja
1075,9956194,2021,1,Sunnuntai,539610.0,7141973.0,1421.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1076,9956194,2021,1,Sunnuntai,539610.0,7141973.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1077,9956195,2021,1,Torstai,498032.0,6974897.0,1150.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
1078,9956195,2021,1,Torstai,498032.0,6974897.0,1060.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
1079,9956195,2021,1,Torstai,498032.0,6974897.0,13190.0,Pohjois-Savon ELY,seututie,Loukkaantumiseen johtanut
1080,9956196,2021,1,Sunnuntai,392380.0,7119447.0,,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
1081,9956196,2021,1,Sunnuntai,392380.0,7119447.0,2345.0,Pohjois-Pohjanmaan ELY,kantatie,Ei henkilövahinkoja
1082,9956197,2021,1,Perjantai,535440.0,7193815.0,1270.0,Pohjois-Pohjanmaan ELY,kantatie,Loukkaantumiseen johtanut
1083,9956198,2021,1,Sunnuntai,291640.0,6824033.0,,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
1084,9956198,2021,1,Sunnuntai,291640.0,6824033.0,1850.0,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
1085,9956199,2021,1,Sunnuntai,342351.0,6806032.0,1330.0,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
1086,9956199,2021,1,Sunnuntai,342351.0,6806032.0,,Pirkanmaan ELY,seututie,Ei henkilövahinkoja
1087,9956200,2021,1,Sunnuntai,549087.0,7131174.0,1485.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1088,9956200,2021,1,Sunnuntai,549087.0,7131174.0,,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1089,9956201,2021,1,Maanantai,358509.0,6663608.0,12200.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1090,9956202,2021,1,Tiistai,384554.0,6676456.0,1565.0,Uudenmaan ELY,seututie,Ei henkilövahinkoja
1091,9956202,2021,1,Tiistai,384554.0,6676456.0,,Uudenmaan ELY,seututie,Ei henkilövahinkoja
1092,9956203,2021,1,Lauantai,354308.0,6661173.0,,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1093,9956203,2021,1,Lauantai,354308.0,6661173.0,,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1094,9956204,2021,1,Tiistai,359410.0,6841795.0,1115.0,Pirkanmaan ELY,valtatie,Kuolemaan johtanut
1095,9956204,2021,1,Tiistai,359410.0,6841795.0,8500.0,Pirkanmaan ELY,valtatie,Kuolemaan johtanut
1096,9956205,2021,1,Maanantai,256602.0,6760002.0,2150.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
1097,9956206,2021,1,Tiistai,233413.0,6813742.0,1445.0,Varsinais-Suomen ELY,yhdystie,Ei henkilövahinkoja
1098,9956207,2021,1,Torstai,428440.0,7207629.0,1521.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
1099,9956207,2021,1,Torstai,428440.0,7207629.0,1125.0,Pohjois-Pohjanmaan ELY,yhdystie,Loukkaantumiseen johtanut
1100,9956208,2021,1,Torstai,430778.0,7199037.0,1580.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1101,9956209,2021,1,Torstai,590551.0,7197215.0,1090.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1102,9956209,2021,1,Torstai,590551.0,7197215.0,1280.0,Pohjois-Pohjanmaan ELY,valtatie,Ei henkilövahinkoja
1103,9956210,2021,1,Perjantai,454696.0,6711813.0,,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1104,9956210,2021,1,Perjantai,454696.0,6711813.0,2016.0,Uudenmaan ELY,yhdystie,Ei henkilövahinkoja
1105,9956211,2021,1,Tiistai,232088.0,6713354.0,1103.0,Varsinais-Suomen ELY,seututie,Ei henkilövahinkoja
1106,9956212,2021,1,Perjantai,387566.0,6676007.0,1595.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1107,9956212,2021,1,Perjantai,387566.0,6676007.0,1490.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1108,9956213,2021,1,Lauantai,384637.0,6671075.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1109,9956213,2021,1,Lauantai,384637.0,6671075.0,1527.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1110,9956215,2021,1,Sunnuntai,386716.0,6674375.0,1337.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1111,9956215,2021,1,Sunnuntai,386716.0,6674375.0,1455.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1112,9956218,2021,1,Maanantai,392455.0,6678800.0,1615.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1113,9956219,2021,1,Tiistai,391622.0,6677124.0,1519.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1114,9956219,2021,1,Tiistai,391622.0,6677124.0,1955.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1115,9956220,2021,1,Torstai,387986.0,6673928.0,13160.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1116,9956220,2021,1,Torstai,387986.0,6673928.0,1081.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1117,9956221,2021,1,Torstai,391768.0,6682581.0,1205.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1118,9956221,2021,1,Torstai,391768.0,6682581.0,1650.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1119,9956223,2021,1,Tiistai,389762.0,6678717.0,1550.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1120,9956223,2021,1,Tiistai,389762.0,6678717.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1121,9956224,2021,1,Maanantai,386282.0,6673092.0,1150.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1122,9956225,2021,1,Keskiviikko,382415.0,6671316.0,1396.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1123,9956226,2021,1,Torstai,390787.0,6681395.0,2040.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1124,9956226,2021,1,Torstai,390787.0,6681395.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1125,9956228,2021,1,Torstai,392090.0,6678821.0,1799.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1126,9956229,2021,1,Torstai,389896.0,6680654.0,1317.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1127,9956229,2021,1,Torstai,389896.0,6680654.0,1700.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1128,9956230,2021,1,Perjantai,392305.0,6676480.0,1819.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1129,9956230,2021,1,Perjantai,392305.0,6676480.0,1335.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1130,9956231,2021,1,Perjantai,387489.0,6679077.0,1465.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1131,9956231,2021,1,Perjantai,387489.0,6679077.0,1729.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1132,9956233,2021,1,Lauantai,385319.0,6679620.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1133,9956233,2021,1,Lauantai,385319.0,6679620.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1134,9956234,2021,1,Sunnuntai,381234.0,6671437.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1135,9956234,2021,1,Sunnuntai,381234.0,6671437.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1136,9956235,2021,1,Maanantai,383064.0,6676561.0,1604.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1137,9956235,2021,1,Maanantai,383064.0,6676561.0,,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1138,9956236,2021,1,Maanantai,387436.0,6675376.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1139,9956236,2021,1,Maanantai,387436.0,6675376.0,2175.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1140,9956237,2021,1,Tiistai,382298.0,6676200.0,1138.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1141,9956239,2021,1,Keskiviikko,391320.0,6683953.0,10575.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1142,9956239,2021,1,Keskiviikko,391320.0,6683953.0,1393.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1143,9956240,2021,1,Maanantai,387021.0,6675170.0,1820.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1144,9956240,2021,1,Maanantai,387021.0,6675170.0,1395.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1145,9956241,2021,1,Keskiviikko,386275.0,6676497.0,1398.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1146,9956241,2021,1,Keskiviikko,386275.0,6676497.0,2425.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1147,9956242,2021,1,Torstai,393844.0,6681457.0,1800.0,Uudenmaan ELY,Ei arvoa,Ei henkilövahinkoja
1148,9956243,2021,1,Perjantai,393537.0,6676445.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1149,9956243,2021,1,Perjantai,393537.0,6676445.0,1310.0,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
1150,9956243,2021,1,Perjantai,393537.0,6676445.0,,Uudenmaan ELY,Ei arvoa,Loukkaantumiseen johtanut
